"","Country","Method","Energy.type","Last.stage","Unit","Machine","Eu.product","Quantity","Maximum.values","Year","phi"
"18731","CHN","PCM","E","Final","ktoe","Heat T assignment","HTH.600.C","phi.u",NA,"2013",NA
"18732","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"2013",NA
"18733","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"2013",NA
"18734","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.200.C","phi.u",NA,"2013",NA
"18735","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"2013",NA
"18736","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","phi.u",NA,"2013",NA
"18737","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.100.C","phi.u",NA,"2013",NA
"18738","CHN","PCM","E","Final","ktoe","Commercial electric heaters","MTH.100.C","phi.u",NA,"2013",NA
"18739","CHN","PCM","E","Final","ktoe","Domestic electric heaters","MTH.100.C","phi.u",NA,"2013",NA
"18740","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.50.C","phi.u",NA,"2013",NA
"18741","CHN","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","phi.u",NA,"2013",NA
"18742","CHN","PCM","E","Final","ktoe","Air conditioners","LTH.20.C","phi.u",NA,"2013",NA
"18743","CHN","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","phi.u",NA,"2013",NA
"18744","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","phi.u",NA,"2013",NA
"18745","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","phi.u",NA,"2013",NA
"18746","CHN","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","phi.u",NA,"2013",NA
"18747","CHN","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","phi.u",NA,"2013",NA
"18748","CHN","PCM","E","Final","ktoe","Refrigerators","LTH.0.C","phi.u",NA,"2013",NA
"18749","CHN","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"2013",NA
"18750","CHN","PCM","E","Final","ktoe","Non-energy","Coal tar","phi.u",NA,"2013",NA
"18751","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven coke","phi.u",NA,"2013",NA
"18752","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven gas","phi.u",NA,"2013",NA
"18753","CHN","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","phi.u",NA,"2013",NA
"18754","CHN","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","phi.u",NA,"2013",NA
"18755","CHN","PCM","E","Final","ktoe","Non-energy","Electricity","phi.u",NA,"2013",NA
"18756","CHN","PCM","E","Final","ktoe","Electrolytic machines","Electrolysis","phi.u",NA,"2013",NA
"18757","CHN","PCM","E","Final","ktoe","Electronic devices","Electronics","phi.u",NA,"2013",NA
"18758","CHN","PCM","E","Final","ktoe","Non-energy","Fuel oil","phi.u",NA,"2013",NA
"18759","CHN","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","phi.u",NA,"2013",NA
"18760","CHN","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","phi.u",NA,"2013",NA
"18761","CHN","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"2013",NA
"18762","CHN","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","phi.u",NA,"2013",NA
"18763","CHN","PCM","E","Final","ktoe","Non-energy","Naphtha","phi.u",NA,"2013",NA
"18764","CHN","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","phi.u",NA,"2013",NA
"18765","CHN","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","phi.u",NA,"2013",NA
"18766","CHN","PCM","E","Final","ktoe","Non-energy","Other kerosene","phi.u",NA,"2013",NA
"18767","CHN","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"2013",NA
"18768","CHN","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","phi.u",NA,"2013",NA
"18769","CHN","PCM","E","Final","ktoe","Non-energy","Patent fuel","phi.u",NA,"2013",NA
"18770","CHN","PCM","E","Final","ktoe","Non-energy","Petroleum coke","phi.u",NA,"2013",NA
"18771","CHN","PCM","E","Final","ktoe","Non-energy","Refinery gas","phi.u",NA,"2013",NA
"18772","CHN","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","phi.u",NA,"2013",NA
"18773","ESP","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"2013",1
"18774","ESP","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"2013",1
"18775","ESP","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"2013",1
"18776","ESP","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"2013",1
"18777","ESP","PCM","E","Final","ktoe","Steam (coal) trains","MD","phi.u",NA,"2013",1
"18778","ESP","PCM","E","Final","ktoe","Domestic appliances","MD","phi.u",NA,"2013",1
"18779","ESP","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"2013",1
"18780","ESP","PCM","E","Final","ktoe","Tractors","MD","phi.u",NA,"2013",1
"18781","ESP","PCM","E","Final","ktoe","Airplanes","MD","phi.u",NA,"2013",1
"18782","ESP","PCM","E","Final","ktoe","Commercial electric motors","MD","phi.u",NA,"2013",1
"18783","ESP","PCM","E","Final","ktoe","Domestic electric motors","MD","phi.u",NA,"2013",1
"18784","ESP","PCM","E","Final","ktoe","Biodiesel cars","MD","phi.u",NA,"2013",1
"18785","ESP","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"2013",1
"18786","ESP","PCM","E","Final","ktoe","Steam boats","MD","phi.u",NA,"2013",1
"18787","ESP","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"2013",1
"18788","ESP","PCM","E","Final","ktoe","Mining engines","MD","phi.u",NA,"2013",1
"18789","ESP","PCM","E","Final","ktoe","Natural gas vehicles","MD","phi.u",NA,"2013",1
"18790","ESP","PCM","E","Final","ktoe","Biogasoline cars","MD","phi.u",NA,"2013",1
"18791","ESP","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"2013",1
"18792","ESP","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"2013",1
"18793","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","phi.u",NA,"2013",0.840829618556976
"18794","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","phi.u",NA,"2013",0.797610562400299
"18795","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","phi.u",NA,"2013",0.797610562400299
"18796","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","phi.u",NA,"2013",0.765817067902447
"18797","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","phi.u",NA,"2013",0.765817067902447
"18798","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","phi.u",NA,"2013",0.72217304197922
"18799","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","phi.u",NA,"2013",0.72217304197922
"18800","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"2013",0.658535188684648
"18801","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","phi.u",NA,"2013",0.658535188684648
"18802","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"2013",0.369861566099546
"18803","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"2013",0.369861566099546
"18804","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"2013",0.200991558354549
"18805","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","phi.u",NA,"2013",0.200991558354549
"18806","ESP","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","phi.u",NA,"2013",0.0167700821734027
"18807","ESP","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","phi.u",NA,"2013",0.0167700821734027
"18808","ESP","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","phi.u",NA,"2013",0.0167700821734027
"18809","ESP","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","phi.u",NA,"2013",0.0167700821734027
"18810","ESP","PCM","E","Final","ktoe","Non-energy","Biogases","phi.u",NA,"2013",1
"18811","ESP","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"2013",1
"18812","ESP","PCM","E","Final","ktoe","Non-energy","Coal tar","phi.u",NA,"2013",1
"18813","ESP","PCM","E","Final","ktoe","Non-energy","Electricity","phi.u",NA,"2013",1
"18814","ESP","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","phi.u",NA,"2013",1
"18815","ESP","PCM","E","Final","ktoe","Air conditioners","LTC.15.C","phi.u",NA,"2013",0.0335401643468053
"18816","ESP","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"2013",1
"18817","ESP","PCM","E","Final","ktoe","Non-energy","Naphtha","phi.u",NA,"2013",1
"18818","ESP","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","phi.u",NA,"2013",1
"18819","ESP","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","phi.u",NA,"2013",1
"18820","ESP","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"2013",1
"18821","ESP","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","phi.u",NA,"2013",1
"18822","ESP","PCM","E","Final","ktoe","Non-energy","Petroleum coke","phi.u",NA,"2013",1
"18823","ESP","PCM","E","Final","ktoe","Non-energy","Primary solid biofuels","phi.u",NA,"2013",1
"18824","ESP","PCM","E","Final","ktoe","Non-energy","Solar thermal","phi.u",NA,"2013",1
"18825","ESP","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","phi.u",NA,"2013",1
"18826","GBR","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"2013",1
"18827","GBR","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"2013",1
"18828","GBR","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"2013",1
"18829","GBR","PCM","E","Final","ktoe","Steam (coal) trains","MD","phi.u",NA,"2013",1
"18830","GBR","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"2013",1
"18831","GBR","PCM","E","Final","ktoe","Domestic appliances","MD","phi.u",NA,"2013",1
"18832","GBR","PCM","E","Final","ktoe","Commercial electric motors","MD","phi.u",NA,"2013",1
"18833","GBR","PCM","E","Final","ktoe","Airplanes","MD","phi.u",NA,"2013",1
"18834","GBR","PCM","E","Final","ktoe","Domestic electric motors","MD","phi.u",NA,"2013",1
"18835","GBR","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"2013",1
"18836","GBR","PCM","E","Final","ktoe","Biodiesel cars","MD","phi.u",NA,"2013",1
"18837","GBR","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"2013",1
"18838","GBR","PCM","E","Final","ktoe","Tractors","MD","phi.u",NA,"2013",1
"18839","GBR","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"2013",1
"18840","GBR","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"2013",1
"18841","GBR","PCM","E","Final","ktoe","Lighting town gas","Light","phi.u",NA,"2013",1
"18842","GBR","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"2013",1
"18843","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"2013",0.658535188684648
"18844","GBR","PCM","E","Final","ktoe","Heat T assignment","HTH.600.C","phi.u",NA,"2013",0.658535188684648
"18845","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"2013",0.369861566099546
"18846","GBR","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"2013",0.369861566099546
"18847","GBR","PCM","E","Final","ktoe","Commercial electric heaters","MTH.200.C","phi.u",NA,"2013",0.369861566099546
"18848","GBR","PCM","E","Final","ktoe","Heat T assignment","MTH.200.C","phi.u",NA,"2013",0.369861566099546
"18849","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"2013",0.200991558354549
"18850","GBR","PCM","E","Final","ktoe","Heat T assignment","MTH.100.C","phi.u",NA,"2013",0.200991558354549
"18851","GBR","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","phi.u",NA,"2013",0.0167700821734027
"18852","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","phi.u",NA,"2013",0.0167700821734027
"18853","GBR","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","phi.u",NA,"2013",0.0167700821734027
"18854","GBR","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","phi.u",NA,"2013",0.0167700821734027
"18855","GBR","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"2013",1
"18856","GBR","PCM","E","Final","ktoe","Non-energy","Coal tar","phi.u",NA,"2013",1
"18857","GBR","PCM","E","Final","ktoe","Non-energy","Electricity","phi.u",NA,"2013",1
"18858","GBR","PCM","E","Final","ktoe","Non-energy","Ethane","phi.u",NA,"2013",1
"18859","GBR","PCM","E","Final","ktoe","Non-energy","Fuel oil","phi.u",NA,"2013",1
"18860","GBR","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","phi.u",NA,"2013",1
"18861","GBR","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","phi.u",NA,"2013",1
"18862","GBR","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"2013",1
"18863","GBR","PCM","E","Final","ktoe","Non-energy","Naphtha","phi.u",NA,"2013",1
"18864","GBR","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","phi.u",NA,"2013",1
"18865","GBR","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"2013",1
"18866","GBR","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","phi.u",NA,"2013",1
"18867","GBR","PCM","E","Final","ktoe","Non-energy","Petroleum coke","phi.u",NA,"2013",1
"18868","GBR","PCM","E","Final","ktoe","Non-energy","Refinery gas","phi.u",NA,"2013",1
"18869","GBR","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","phi.u",NA,"2013",1
"18870","GHA","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"2013",1
"18871","GHA","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"2013",1
"18872","GHA","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"2013",1
"18873","GHA","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"2013",1
"18874","GHA","PCM","E","Final","ktoe","Tractors","MD","phi.u",NA,"2013",1
"18875","GHA","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"2013",1
"18876","GHA","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"2013",1
"18877","GHA","PCM","E","Final","ktoe","Commercial electric motors","MD","phi.u",NA,"2013",1
"18878","GHA","PCM","E","Final","ktoe","Airplanes","MD","phi.u",NA,"2013",1
"18879","GHA","PCM","E","Final","ktoe","Other appliances","MD","phi.u",NA,"2013",1
"18880","GHA","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"2013",1
"18881","GHA","PCM","E","Final","ktoe","Fan","KE","phi.u",NA,"2013",1
"18882","GHA","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"2013",1
"18883","GHA","PCM","E","Final","ktoe","Television","Light","phi.u",NA,"2013",1
"18884","GHA","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","phi.u",NA,"2013",0.658535188684648
"18885","GHA","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"2013",0.658535188684648
"18886","GHA","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"2013",0.369861566099546
"18887","GHA","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"2013",0.369861566099546
"18888","GHA","PCM","E","Final","ktoe","Iron","MTH.200.C","phi.u",NA,"2013",0.369861566099546
"18889","GHA","PCM","E","Final","ktoe","Wood stoves","MTH.100.C","phi.u",NA,"2013",0.200991558354549
"18890","GHA","PCM","E","Final","ktoe","Charcoal stoves","MTH.100.C","phi.u",NA,"2013",0.200991558354549
"18891","GHA","PCM","E","Final","ktoe","Kerosene stoves","MTH.100.C","phi.u",NA,"2013",0.200991558354549
"18892","GHA","PCM","E","Final","ktoe","LPG stoves","MTH.100.C","phi.u",NA,"2013",0.200991558354549
"18893","GHA","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","phi.u",NA,"2013",0.200991558354549
"18894","GHA","PCM","E","Final","ktoe","Commercial electric heaters","MTH.100.C","phi.u",NA,"2013",0.200991558354549
"18895","GHA","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"2013",0.200991558354549
"18896","GHA","PCM","E","Final","ktoe","Refrigerators","LTH.-10.C","phi.u",NA,"2013",0.117390575213819
"18897","GHA","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"2013",1
"18898","GHA","PCM","E","Final","ktoe","Non-energy","Crude oil","phi.u",NA,"2013",1
"18899","GHA","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"2013",1
"18900","GHA","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"2013",1
"18901","MEX","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"2013",NA
"18902","MEX","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"2013",NA
"18903","MEX","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"2013",NA
"18904","MEX","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"2013",NA
"18905","MEX","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"2013",NA
"18906","MEX","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"2013",NA
"18907","MEX","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"2013",NA
"18908","MEX","PCM","E","Final","ktoe","Airplanes","MD","phi.u",NA,"2013",NA
"18909","MEX","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"2013",NA
"18910","MEX","PCM","E","Final","ktoe","Coal/Oil Light","Light","phi.u",NA,"2013",NA
"18911","MEX","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"2013",NA
"18912","MEX","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","phi.u",NA,"2013",NA
"18913","MEX","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.360.C","phi.u",NA,"2013",NA
"18914","MEX","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.80.C","phi.u",NA,"2013",NA
"18915","MEX","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.80.C","phi.u",NA,"2013",NA
"18916","MEX","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.80.C","phi.u",NA,"2013",NA
"18917","MEX","PCM","E","Final","ktoe","Industrial electric heaters","LTH.80.C","phi.u",NA,"2013",NA
"18918","MEX","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"2013",NA
"18919","MEX","PCM","E","Final","ktoe","Non-energy","Coal tar","phi.u",NA,"2013",NA
"18920","MEX","PCM","E","Final","ktoe","Non-energy","Coke oven coke","phi.u",NA,"2013",NA
"18921","MEX","PCM","E","Final","ktoe","Non-energy","Electricity","phi.u",NA,"2013",NA
"18922","MEX","PCM","E","Final","ktoe","Electrolysis machines","Electrolysis","phi.u",NA,"2013",NA
"18923","MEX","PCM","E","Final","ktoe","Electronic devices","Electronics","phi.u",NA,"2013",NA
"18924","MEX","PCM","E","Final","ktoe","Non-energy","Ethane","phi.u",NA,"2013",NA
"18925","MEX","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","phi.u",NA,"2013",NA
"18926","MEX","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"2013",NA
"18927","MEX","PCM","E","Final","ktoe","Non-energy","Naphtha","phi.u",NA,"2013",NA
"18928","MEX","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","phi.u",NA,"2013",NA
"18929","MEX","PCM","E","Final","ktoe","Non-energy","Other kerosene","phi.u",NA,"2013",NA
"18930","MEX","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"2013",NA
"18931","MEX","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","phi.u",NA,"2013",NA
"18932","PRT","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"2013",NA
"18933","PRT","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"2013",NA
"18934","PRT","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"2013",NA
"18935","PRT","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"2013",NA
