"","Country","Method","Energy.type","Last.stage","Unit","Machine","Eu.product","Quantity","Maximum.values","Year","eta"
"14393","World","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"2000",0.164365035873717
"14394","World","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"2000",0.02395455273965
"14395","World","PCM","E","Final","ktoe","Biogasoline cars","MD","eta.fu",NA,"2000",0.171860434439789
"14396","World","PCM","E","Final","ktoe","Natural gas vehicles","MD","eta.fu",NA,"2000",0.214825543049736
"14397","World","PCM","E","Final","ktoe","Biodiesel cars","MD","eta.fu",NA,"2000",0.193342988744763
"14398","World","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"2000",0.140909133762647
"14399","World","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"2000",0.140909133762647
"14400","World","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"2000",0.05
"14401","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","eta.fu",NA,"2000",0.922004980071108
"14402","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","eta.fu",NA,"2000",0.540994475187531
"14403","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","eta.fu",NA,"2000",0.922004980071108
"14404","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","eta.fu",NA,"2000",0.540994475187531
"14405","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","eta.fu",NA,"2000",0.922004980071108
"14406","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","eta.fu",NA,"2000",0.540994475187531
"14407","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","eta.fu",NA,"2000",0.922004980071108
"14408","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"2000",0.540994475187531
"14409","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","eta.fu",NA,"2000",0.922004980071108
"14410","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.550.C","eta.fu",NA,"2000",0.540994475187531
"14411","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.500.C","eta.fu",NA,"2000",0.540994475187531
"14412","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.500.C","eta.fu",NA,"2000",0.922004980071108
"14413","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"2000",0.540994475187531
"14414","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"2000",0.922004980071108
"14415","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.150.C","eta.fu",NA,"2000",0.540994475187531
"14416","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.150.C","eta.fu",NA,"2000",0.922004980071108
"14417","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.120.C","eta.fu",NA,"2000",0.540994475187531
"14418","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.120.C","eta.fu",NA,"2000",0.922004980071108
"14419","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"2000",0.753
"14420","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"2000",0.753
"14421","World","PCM","E","Final","ktoe","Industrial heat/furnace","NTH.100.C","eta.fu",NA,"2000",0.753
"14422","World","PCM","E","Final","ktoe","Heat T assignment","LTH.50.C","eta.fu",NA,"2000",1
"14423","World","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","eta.fu",NA,"2000",0.753
"14424","World","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","eta.fu",NA,"2000",0.753
"14425","World","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","eta.fu",NA,"2000",1
"14426","World","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","eta.fu",NA,"2000",0.753
"14427","World","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","eta.fu",NA,"2000",0.753
"14428","World","PCM","E","Final","ktoe","Non-energy","Additives/blending components [of Oil and gas extraction]","eta.fu",NA,"2000",1e-06
"14429","World","PCM","E","Final","ktoe","Non-energy","Anthracite [of Coal mines]","eta.fu",NA,"2000",1e-06
"14430","World","PCM","E","Final","ktoe","Non-energy","Aviation gasoline","eta.fu",NA,"2000",1e-06
"14431","World","PCM","E","Final","ktoe","Non-energy","Biogases","eta.fu",NA,"2000",1e-06
"14432","World","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"2000",1e-06
"14433","World","PCM","E","Final","ktoe","Non-energy","BKB","eta.fu",NA,"2000",1e-06
"14434","World","PCM","E","Final","ktoe","Non-energy","Blast furnace gas","eta.fu",NA,"2000",1e-06
"14435","World","PCM","E","Final","ktoe","Non-energy","Brown coal (if no detail) [of Coal mines]","eta.fu",NA,"2000",1e-06
"14436","World","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"2000",1e-06
"14437","World","PCM","E","Final","ktoe","Non-energy","Coke oven coke","eta.fu",NA,"2000",1e-06
"14438","World","PCM","E","Final","ktoe","Non-energy","Coke oven gas","eta.fu",NA,"2000",1e-06
"14439","World","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","eta.fu",NA,"2000",1e-06
"14440","World","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","eta.fu",NA,"2000",1e-06
"14441","World","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"2000",1e-06
"14442","World","PCM","E","Final","ktoe","Non-energy","Ethane","eta.fu",NA,"2000",1e-06
"14443","World","PCM","E","Final","ktoe","Non-energy","Fuel oil","eta.fu",NA,"2000",1e-06
"14444","World","PCM","E","Final","ktoe","Non-energy","Gas coke","eta.fu",NA,"2000",1e-06
"14445","World","PCM","E","Final","ktoe","Non-energy","Gas works gas","eta.fu",NA,"2000",1e-06
"14446","World","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","eta.fu",NA,"2000",1e-06
"14447","World","PCM","E","Final","ktoe","Non-energy","Hard coal (if no detail) [of Coal mines]","eta.fu",NA,"2000",1e-06
"14448","World","PCM","E","Final","ktoe","Non-energy","Heat","eta.fu",NA,"2000",1e-06
"14449","World","PCM","E","Final","ktoe","Non-energy","Kerosene type jet fuel excl. biofuels","eta.fu",NA,"2000",1e-06
"14450","World","PCM","E","Final","ktoe","Non-energy","Lignite [of Coal mines]","eta.fu",NA,"2000",1e-06
"14451","World","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"2000",1e-06
"14452","World","PCM","E","Final","ktoe","Air conditioners","LTC.15.C","eta.fu",NA,"2000",0.824999999999998
"14453","World","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"2000",1e-06
"14454","World","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","eta.fu",NA,"2000",1e-06
"14455","World","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"2000",1e-06
"14456","World","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"2000",1e-06
"14457","World","PCM","E","Final","ktoe","Non-energy","Natural gas liquids [of Oil and gas extraction]","eta.fu",NA,"2000",1e-06
"14458","World","PCM","E","Final","ktoe","Non-energy","Non-specified primary biofuels and waste","eta.fu",NA,"2000",1e-06
"14459","World","PCM","E","Final","ktoe","Non-energy","Oil shale and oil sands [of Oil and gas extraction]","eta.fu",NA,"2000",1e-06
"14460","World","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","eta.fu",NA,"2000",1e-06
"14461","World","PCM","E","Final","ktoe","Non-energy","Other kerosene","eta.fu",NA,"2000",1e-06
"14462","World","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"2000",1e-06
"14463","World","PCM","E","Final","ktoe","Non-energy","Other recovered gases","eta.fu",NA,"2000",1e-06
"14464","World","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"2000",1e-06
"14465","World","PCM","E","Final","ktoe","Non-energy","Patent fuel","eta.fu",NA,"2000",1e-06
"14466","World","PCM","E","Final","ktoe","Non-energy","Peat","eta.fu",NA,"2000",1e-06
"14467","World","PCM","E","Final","ktoe","Non-energy","Peat products","eta.fu",NA,"2000",1e-06
"14468","World","PCM","E","Final","ktoe","Non-energy","Petroleum coke","eta.fu",NA,"2000",1e-06
"14469","World","PCM","E","Final","ktoe","Non-energy","Primary solid biofuels","eta.fu",NA,"2000",1e-06
"14470","World","PCM","E","Final","ktoe","Non-energy","Refinery feedstocks","eta.fu",NA,"2000",1e-06
"14471","World","PCM","E","Final","ktoe","Non-energy","Refinery gas","eta.fu",NA,"2000",1e-06
"14472","World","PCM","E","Final","ktoe","Non-energy","Sub-bituminous coal [of Coal mines]","eta.fu",NA,"2000",1e-06
"14473","World","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","eta.fu",NA,"2000",1e-06
"14474","CHN","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"2001",0.7056
"14475","CHN","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"2001",0.234317562926663
"14476","CHN","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"2001",0.194688441471622
"14477","CHN","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"2001",0.117158781463331
"14478","CHN","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"2001",0.2619
"14479","CHN","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"2001",0.0310871426846979
"14480","CHN","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"2001",0.182865545204105
"14481","CHN","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"2001",0.235457277872237
"14482","CHN","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"2001",0.182865545204105
"14483","CHN","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"2001",0.182865545204105
"14484","CHN","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"2001",0.182865545204105
"14485","CHN","PCM","E","Final","ktoe","Biogasoline cars","MD","eta.fu",NA,"2001",0.214503002199142
"14486","CHN","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"2001",0.6728
"14487","CHN","PCM","E","Final","ktoe","Domestic electric motors","MD","eta.fu",NA,"2001",0.6656
"14488","CHN","PCM","E","Final","ktoe","Biodiesel cars","MD","eta.fu",NA,"2001",0.214503002199142
"14489","CHN","PCM","E","Final","ktoe","Industry static gas engines","MD","eta.fu",NA,"2001",0.2619
"14490","CHN","PCM","E","Final","ktoe","Steam (coal) boats","MD","eta.fu",NA,"2001",0.0310871426846979
"14491","CHN","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"2001",0.0442750000000022
"14492","CHN","PCM","E","Final","ktoe","Town gas light","Light","eta.fu",NA,"2001",0.0121
"14493","CHN","PCM","E","Final","ktoe","Coal/Oil Light","Light","eta.fu",NA,"2001",0.0317488533123273
"14494","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"2001",0.324648916018471
"14495","CHN","PCM","E","Final","ktoe","Heat T assignment","HTH.600.C","eta.fu",NA,"2001",1
"14496","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"2001",0.324648916018471
"14497","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"2001",0.324648916018471
"14498","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.200.C","eta.fu",NA,"2001",1
"14499","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"2001",0.735
"14500","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"2001",0.25
"14501","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.100.C","eta.fu",NA,"2001",1
"14502","CHN","PCM","E","Final","ktoe","Commercial electric heaters","MTH.100.C","eta.fu",NA,"2001",0.25
"14503","CHN","PCM","E","Final","ktoe","Domestic electric heaters","MTH.100.C","eta.fu",NA,"2001",0.25
"14504","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.50.C","eta.fu",NA,"2001",0.7056
"14505","CHN","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","eta.fu",NA,"2001",0.7
"14506","CHN","PCM","E","Final","ktoe","Air conditioners","LTH.20.C","eta.fu",NA,"2001",0.6656
"14507","CHN","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","eta.fu",NA,"2001",0.7
"14508","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","eta.fu",NA,"2001",0.7
"14509","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","eta.fu",NA,"2001",0.7
"14510","CHN","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","eta.fu",NA,"2001",0.04819871535686
"14511","CHN","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","eta.fu",NA,"2001",0.7056
"14512","CHN","PCM","E","Final","ktoe","Refrigerators","LTH.0.C","eta.fu",NA,"2001",0.6656
"14513","CHN","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"2001",1e-06
"14514","CHN","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"2001",1e-06
"14515","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven coke","eta.fu",NA,"2001",1e-06
"14516","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven gas","eta.fu",NA,"2001",1e-06
"14517","CHN","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","eta.fu",NA,"2001",1e-06
"14518","CHN","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","eta.fu",NA,"2001",1e-06
"14519","CHN","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"2001",1e-06
"14520","CHN","PCM","E","Final","ktoe","Electrolytic machines","Electrolysis","eta.fu",NA,"2001",0.8
"14521","CHN","PCM","E","Final","ktoe","Electronic devices","Electronics","eta.fu",NA,"2001",0.8
"14522","CHN","PCM","E","Final","ktoe","Non-energy","Fuel oil","eta.fu",NA,"2001",1e-06
"14523","CHN","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","eta.fu",NA,"2001",1e-06
"14524","CHN","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"2001",1e-06
"14525","CHN","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"2001",1e-06
"14526","CHN","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","eta.fu",NA,"2001",1e-06
"14527","CHN","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"2001",1e-06
"14528","CHN","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"2001",1e-06
"14529","CHN","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","eta.fu",NA,"2001",1e-06
"14530","CHN","PCM","E","Final","ktoe","Non-energy","Other kerosene","eta.fu",NA,"2001",1e-06
"14531","CHN","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"2001",1e-06
"14532","CHN","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"2001",1e-06
"14533","CHN","PCM","E","Final","ktoe","Non-energy","Patent fuel","eta.fu",NA,"2001",1e-06
"14534","CHN","PCM","E","Final","ktoe","Non-energy","Petroleum coke","eta.fu",NA,"2001",1e-06
"14535","CHN","PCM","E","Final","ktoe","Non-energy","Refinery gas","eta.fu",NA,"2001",1e-06
"14536","CHN","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","eta.fu",NA,"2001",1e-06
"14537","ESP","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"2001",0.215760220399869
"14538","ESP","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"2001",0.172608176319895
"14539","ESP","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"2001",0.165690634947397
"14540","ESP","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"2001",0.165690634947397
"14541","ESP","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"2001",0.024005807931897
"14542","ESP","PCM","E","Final","ktoe","Domestic appliances","MD","eta.fu",NA,"2001",0.578662499736769
"14543","ESP","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"2001",0.8775
"14544","ESP","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"2001",0.107880110199934
"14545","ESP","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"2001",0.214221245041113
"14546","ESP","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"2001",0.838749999999999
"14547","ESP","PCM","E","Final","ktoe","Domestic electric motors","MD","eta.fu",NA,"2001",0.738749999999999
"14548","ESP","PCM","E","Final","ktoe","Biodiesel cars","MD","eta.fu",NA,"2001",0.194184198359882
"14549","ESP","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"2001",0.281
"14550","ESP","PCM","E","Final","ktoe","Steam boats","MD","eta.fu",NA,"2001",0.024005807931897
"14551","ESP","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"2001",0.141210634893512
"14552","ESP","PCM","E","Final","ktoe","Mining engines","MD","eta.fu",NA,"2001",0.281
"14553","ESP","PCM","E","Final","ktoe","Natural gas vehicles","MD","eta.fu",NA,"2001",0.215760220399869
"14554","ESP","PCM","E","Final","ktoe","Biogasoline cars","MD","eta.fu",NA,"2001",0.172608176319895
"14555","ESP","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"2001",0.141210634893512
"14556","ESP","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"2001",0.0330875549048316
"14557","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","eta.fu",NA,"2001",0.202457094350388
"14558","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","eta.fu",NA,"2001",0.540693995154633
"14559","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","eta.fu",NA,"2001",0.202457094350388
"14560","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","eta.fu",NA,"2001",0.540693995154633
"14561","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","eta.fu",NA,"2001",0.202457094350388
"14562","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","eta.fu",NA,"2001",0.540693995154633
"14563","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","eta.fu",NA,"2001",0.202457094350388
"14564","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"2001",0.540693995154633
"14565","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","eta.fu",NA,"2001",0.202457094350388
"14566","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"2001",0.540693995154633
"14567","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"2001",0.202457094350388
"14568","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"2001",0.923807309958384
"14569","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"2001",0.922967857128423
"14570","ESP","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","eta.fu",NA,"2001",0.764
"14571","ESP","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","eta.fu",NA,"2001",0.764
"14572","ESP","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","eta.fu",NA,"2001",0.764
"14573","ESP","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","eta.fu",NA,"2001",0.764
"14574","ESP","PCM","E","Final","ktoe","Non-energy","Biogases","eta.fu",NA,"2001",1e-06
"14575","ESP","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"2001",1e-06
"14576","ESP","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"2001",1e-06
"14577","ESP","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"2001",1e-06
"14578","ESP","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"2001",1e-06
"14579","ESP","PCM","E","Final","ktoe","Air conditioners","LTC.15.C","eta.fu",NA,"2001",0.827499999999998
"14580","ESP","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"2001",1e-06
"14581","ESP","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"2001",1e-06
"14582","ESP","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"2001",1e-06
"14583","ESP","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","eta.fu",NA,"2001",1e-06
"14584","ESP","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"2001",1e-06
